SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-14-2018,Single Family Residential,6031 188th St SW,Lynnwood,WA,98037,515000,7,2.0,Lynnwood,2207,9583,1955,,233,,Sold,,,https://www.redfin.com/WA/Lynnwood/6031-188th-St-SW-98037/home/2698743,NWMLS,1254063,N,Y,47.8286477,-122.3156489
PAST SALE,May-14-2018,Single Family Residential,1609 146th St SW,Lynnwood,WA,98087,650000,4,2.5,Lynnwood,2618,5663,2003,,248,,Sold,,,https://www.redfin.com/WA/Lynnwood/1609-146th-St-SW-98087/home/2906542,NWMLS,1275987,N,Y,47.865291,-122.2548827
PAST SALE,,Single Family Residential,6017 180th St SW,Lynnwood,WA,98037,403300,3,2.0,,1904,9148,1942,,212,,,,,https://www.redfin.com/WA/Lynnwood/6017-180th-St-SW-98037/home/2718625,,,N,Y,47.8358264,-122.3149001
PAST SALE,May-15-2018,Single Family Residential,1904 141st Pl SW,Lynnwood,WA,98087,624900,5,2.5,Creek View Trails,2626,6970,2006,,238,33,Sold,,,https://www.redfin.com/WA/Lynnwood/1904-141st-Pl-SW-98087/home/11875670,NWMLS,1267121,N,Y,47.8693495,-122.258392
PAST SALE,May-15-2018,Single Family Residential,17508 13th Ave W,Lynnwood,WA,98037,537900,4,2.5,Lynnwood,2324,3485,2003,,231,32,Sold,,,https://www.redfin.com/WA/Lynnwood/17508-13th-Ave-W-98037/home/2898554,NWMLS,1254421,N,Y,47.839379,-122.2508668
PAST SALE,,Single Family Residential,18010 12th Pl W,Lynnwood,WA,98037,575000,3,2.5,,2110,3049,2009,,273,,,,,https://www.redfin.com/WA/Lynnwood/18010-12th-Pl-W-98037/home/28641236,,,N,Y,47.8347443,-122.2501741
PAST SALE,May-15-2018,Single Family Residential,14317 2nd Pl W,Lynnwood,WA,98087,789343,4,2.5,Martha Lake,2904,6970,2018,,272,50,Sold,,,https://www.redfin.com/WA/Lynnwood/14317-2nd-Pl-W-98087/home/144442959,NWMLS,1232913,N,Y,47.867683,-122.236164
PAST SALE,May-15-2018,Single Family Residential,4623 160th St SW,Lynnwood,WA,98087,476000,4,2.5,Meadowdale,1987,3485,1998,,240,60,Sold,,,https://www.redfin.com/WA/Lynnwood/4623-160th-St-SW-98087/home/2865592,NWMLS,1278328,N,Y,47.8541177,-122.2964976
PAST SALE,May-15-2018,Single Family Residential,18010 12th Pl W #12,Lynnwood,WA,98037,575000,3,2.5,Martha Lake,2110,3049,2009,,273,50,Sold,,,https://www.redfin.com/WA/Lynnwood/18010-12th-Pl-W-98037/unit-12/home/22082856,NWMLS,1263926,N,Y,47.8347443,-122.250174
PAST SALE,May-15-2018,Single Family Residential,13022 28th Ave W,Lynnwood,WA,98087,510000,3,2.5,Mukilteo,2457,2568,2007,,208,50,Sold,,,https://www.redfin.com/WA/Lynnwood/13022-28th-Ave-W-98087/home/12334229,NWMLS,1277266,N,Y,47.8797044,-122.2718122
PAST SALE,,Single Family Residential,14516 Ash Way,Lynnwood,WA,98087,160000,4,2.5,,1800,7405,1973,,89,,,,,https://www.redfin.com/WA/Lynnwood/14516-Ash-Way-98087/home/2655644,,,N,Y,47.8658884,-122.2477062
PAST SALE,May-16-2018,Single Family Residential,16421 49th Ave W,Edmonds,WA,98026,382000,3,2.5,Meadowdale,1512,3049,1994,,253,,Sold,,,https://www.redfin.com/WA/Edmonds/16421-49th-Ave-W-98026/home/2837817,NWMLS,1294936,N,Y,47.8490234,-122.2989886
PAST SALE,May-16-2018,Single Family Residential,13923 20th Pl W,Lynnwood,WA,98037,505000,4,2.0,Lake Stickney,1527,19166,1968,,331,,Sold,,,https://www.redfin.com/WA/Lynnwood/13923-20th-Pl-W-98087/home/2709866,NWMLS,1270555,N,Y,47.8713982,-122.259948
PAST SALE,May-16-2018,Single Family Residential,817 199th St SW,Lynnwood,WA,98036,730000,5,3.0,Lynnwood,3157,5123,2007,,231,34,Sold,,,https://www.redfin.com/WA/Lynnwood/817-199th-St-SW-98036/home/12490111,NWMLS,1273826,N,Y,47.8179504,-122.2449554
PAST SALE,May-16-2018,Single Family Residential,17926 14th Pl W,Lynnwood,WA,98037,617000,5,2.5,Lynnwood,2321,4792,2001,,266,17,Sold,,,https://www.redfin.com/WA/Lynnwood/17926-14th-Pl-W-98037/home/2891075,NWMLS,1279230,N,Y,47.8353747,-122.2535046
PAST SALE,May-17-2018,Single Family Residential,1617 180th St SW,Lynnwood,WA,98037,510000,3,2.0,Lynnwood,1929,4356,2002,,264,17,Sold,,,https://www.redfin.com/WA/Lynnwood/1617-180th-St-SW-98037/home/2896391,NWMLS,1281878,N,Y,47.8356135,-122.2558921
PAST SALE,May-17-2018,Single Family Residential,15615 East Shore Dr,Lynnwood,WA,98087,631000,3,2.0,Martha Lake,2284,15682,1989,,276,,Sold,,,https://www.redfin.com/WA/Lynnwood/15615-E-Shore-Dr-98087/home/2716229,NWMLS,1273558,N,Y,47.8562272,-122.2377346
PAST SALE,May-18-2018,Single Family Residential,3405 159th Lane SW,Lynnwood,WA,98087,629950,5,3.0,Lynnwood,2646,2340,2018,,238,60,Sold,,,https://www.redfin.com/WA/Lynnwood/3405-159th-Ln-SW-98087/home/144883409,NWMLS,1246868,N,Y,47.8544955,-122.2792579
