SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-11-2019,Single Family Residential,3560 NE Harrison Dr,Issaquah,WA,98029,2479250,4,3.5,Issaquah Highlands,4760,13152,2009,,521,76,Sold,,,https://www.redfin.com/WA/Issaquah/3560-NE-Harrison-Dr-98029/home/8188439,NWMLS,1510728,N,Y,47.5489749,-121.9864743
PAST SALE,October-11-2019,Single Family Residential,23350 SE 51st Pl,Issaquah,WA,98029,1330000,5,3.5,Issaquah/Sammamish,4110,10037,2005,,324,52,Sold,,,https://www.redfin.com/WA/Issaquah/23350-SE-51st-Pl-98029/home/2075518,NWMLS,1500663,N,Y,47.5569888,-122.0285036
PAST SALE,October-11-2019,Single Family Residential,1051 NW Pickering St,Issaquah,WA,98027,1375000,6,4.0,Issaquah,3860,10780,2016,,356,125,Sold,,,https://www.redfin.com/WA/Issaquah/1051-NW-Pickering-St-98027/home/106723696,NWMLS,1486730,N,Y,47.5399881,-122.054845
PAST SALE,October-11-2019,Single Family Residential,2869 NE Logan St,Issaquah,WA,98029,960000,4,2.5,Issaquah Highlands,2700,4097,2003,,356,78,Sold,,,https://www.redfin.com/WA/Issaquah/2869-NE-Logan-St-98029/home/465753,NWMLS,1486383,N,Y,47.5514379,-121.996588
PAST SALE,October-11-2019,Single Family Residential,23409 SE 49th St,Issaquah,WA,98029,1090000,5,3.0,Issaquah,3180,7084,2001,,343,30,Sold,,,https://www.redfin.com/WA/Issaquah/23409-SE-49th-St-98029/home/267708,NWMLS,1516459,N,Y,47.5576724,-122.0278162
PAST SALE,October-15-2019,Single Family Residential,960 NW Inneswood Pl,Issaquah,WA,98027,805000,3,2.0,Issaquah,1730,9603,1984,,465,9,Sold,,,https://www.redfin.com/WA/Issaquah/960-NW-Inneswood-Pl-98027/home/422033,NWMLS,1509471,N,Y,47.5394173,-122.0524341
PAST SALE,October-16-2019,Single Family Residential,6419 282nd Ave SE,Issaquah,WA,98027,600000,4,2.5,High Point,2780,54910,1969,,216,,Sold,,,https://www.redfin.com/WA/Issaquah/6419-282nd-Ave-SE-98027/home/466342,NWMLS,1444072,N,Y,47.5433185,-121.9652305
PAST SALE,October-16-2019,Single Family Residential,22357 SE 43rd (Lot 22) Pl,Issaquah,WA,98029,937990,5,3.5,Issaquah,2943,3895,2019,,319,115,Sold,,,https://www.redfin.com/WA/Issaquah/22357-SE-43rd-Way-98029/home/167074888,NWMLS,1472582,N,Y,47.5672262,-122.0409579
PAST SALE,October-18-2019,Single Family Residential,245 Capella Dr NW,Issaquah,WA,98027,800000,4,2.5,Squak Mountain,2107,9660,1975,,380,,Sold,,,https://www.redfin.com/WA/Issaquah/245-Capella-Dr-NW-98027/home/421548,NWMLS,1516573,N,Y,47.5327441,-122.0493449
PAST SALE,October-18-2019,Single Family Residential,23389 SE 51st Pl,Issaquah,WA,98029,1308000,5,3.5,Issaquah/Sammamish,4550,12579,2002,,287,55,Sold,,,https://www.redfin.com/WA/Issaquah/23389-SE-51st-Pl-98029/home/269281,NWMLS,1489820,N,Y,47.5566137,-122.0279955
PAST SALE,October-18-2019,Single Family Residential,1040 Greenwood Blvd SW,Issaquah,WA,98027,810000,4,3.0,Squak Mountain,2040,10625,1976,,397,,Sold,,,https://www.redfin.com/WA/Issaquah/1040-Greenwood-Blvd-SW-98027/home/421445,NWMLS,1518318,N,Y,47.5193865,-122.0464268
PAST SALE,October-18-2019,Single Family Residential,6905 Preston-Fall City Rd SE,Preston,WA,98050,702575,3,2.0,Preston,2420,69260,1987,,290,,Sold,,,https://www.redfin.com/WA/Preston/6905-Preston-Fall-City-RD-SE-98050/home/168754905,NWMLS,1509413,N,Y,47.539119,-121.910954
PAST SALE,October-18-2019,Single Family Residential,22300 SE 43rd (Lot 11) Pl,Sammamish,WA,98029,866979,4,3.5,Issaquah,2410,3787,2019,,360,115,Sold,,,https://www.redfin.com/WA/Issaquah/22300-SE-43rd-Pl-98029/home/145530575,NWMLS,1431874,N,Y,47.5671278,-122.045478
PAST SALE,October-21-2019,Single Family Residential,2412 30th Ave NE,Issaquah,WA,98029,817000,4,2.5,Issaquah Highlands,2120,4185,2004,,385,76,Sold,,,https://www.redfin.com/WA/Issaquah/2412-30th-Ave-NE-98029/home/2078717,NWMLS,1485136,N,Y,47.5524571,-121.9944091
PAST SALE,October-21-2019,Single Family Residential,11225 Renton Issaquah Rd SE,Issaquah,WA,98027,710000,3,2.0,Issaquah,2130,92958,2010,,333,,Sold,,,https://www.redfin.com/WA/Issaquah/11225-Renton-Issaquah-Rd-SE-98027/home/409608,NWMLS,1522088,N,Y,47.5012703,-122.0967521
