SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,10424 128th Ave NE,Kirkland,WA,98033,1200000,3,1.5,,1370,12420,1965,,876,,,,,https://www.redfin.com/WA/Kirkland/10424-128th-Ave-NE-98033/home/512769,,,N,Y,47.693995,-122.1699484
PAST SALE,December-1-2021,Single Family Residential,7818 NE 140th Pl,Kirkland,WA,98034,1350000,4,2.5,Finn Hill,2040,10800,1984,,662,,Sold,,,https://www.redfin.com/WA/Kirkland/7818-NE-140th-Pl-98034/home/276683,NWMLS,1865763,N,Y,47.7273819,-122.2365124
PAST SALE,December-1-2021,Single Family Residential,13449 123rd Ave NE,Kirkland,WA,98034,925000,3,2.0,Kingsgate,,7325,1972,,,,Sold,,,https://www.redfin.com/WA/Kirkland/13449-123rd-Ave-NE-98034/home/454496,NWMLS,1841231,Y,Y,47.7220167,-122.177057
PAST SALE,December-1-2021,Single Family Residential,12620 NE 110th St,Kirkland,WA,98033,1067000,3,1.0,North Rose Hill,940,14709,1977,,1135,,Sold,,,https://www.redfin.com/WA/Kirkland/12620-NE-110th-St-98033/home/512587,NWMLS,1865404,N,Y,47.6996071,-122.1728181
PAST SALE,December-3-2021,Single Family Residential,10206 NE 143rd St,Kirkland,WA,98034,1250000,4,3.0,Juanita,1780,9235,1975,,702,,Sold,,,https://www.redfin.com/WA/Kirkland/10206-NE-143rd-St-98034/home/459298,NWMLS,1861889,N,Y,47.7299048,-122.2038666
PAST SALE,December-3-2021,Single Family Residential,10445 NE 113th Pl,Kirkland,WA,98033,1200000,3,2.0,Juanita,1220,15600,1954,,984,,Sold,,,https://www.redfin.com/WA/Kirkland/10445-NE-113th-Pl-98033/home/460882,NWMLS,1858809,Y,Y,47.7013782,-122.2007346
PAST SALE,December-3-2021,Single Family Residential,10721 NE 138th Pl,Kirkland,WA,98034,920000,3,2.0,Kirkland,1340,7575,1972,,687,,Sold,,,https://www.redfin.com/WA/Kirkland/10721-NE-138th-Pl-98034/home/456494,NWMLS,1855419,N,Y,47.7241774,-122.1976585
PAST SALE,December-6-2021,Single Family Residential,7604 NE 140th Pl,Kirkland,WA,98034,1078800,3,2.0,Finn Hill,1490,10800,1967,,724,,Sold,,,https://www.redfin.com/WA/Kirkland/7604-NE-140th-Pl-98034/home/274970,NWMLS,1850146,N,Y,47.7273244,-122.2397678
PAST SALE,December-6-2021,Single Family Residential,14344 104th Ave NE,Kirkland,WA,98034,1410000,5,2.5,Kirkland,2780,8663,1965,,507,,Sold,,,https://www.redfin.com/WA/KIRKLAND/14344-104TH-AVE-NE-98034/home/458907,NWMLS,1858221,Y,Y,47.731861,-122.201334
PAST SALE,,Single Family Residential,6502 102nd Pl NE,Kirkland,WA,98033,1200000,4,1.0,,1460,6175,1942,,822,,,,,https://www.redfin.com/WA/Kirkland/6502-102nd-Pl-NE-98033/home/460560,,,N,Y,47.664638,-122.202823
PAST SALE,,Single Family Residential,5325 116th Ave NE,Kirkland,WA,98033,805000,4,1.0,,1250,24297,1946,,644,,,,,https://www.redfin.com/WA/Kirkland/5325-116th-Ave-NE-98033/home/431019,,,N,Y,47.6557202,-122.186066
PAST SALE,December-7-2021,Single Family Residential,6309 NE 138th Pl,Kirkland,WA,98034,1730000,5,3.5,Holmes Point,3460,24076,1988,,500,,Sold,,,https://www.redfin.com/WA/Kirkland/6309-NE-138th-Pl-98034/home/280418,NWMLS,1847758,N,Y,47.7246199,-122.2569157
PAST SALE,December-8-2021,Single Family Residential,11337 NE 104th St,Kirkland,WA,98033,1901000,4,2.5,Highlands,2460,8815,1987,,773,,Sold,,,https://www.redfin.com/WA/Kirkland/11337-NE-104th-St-98033/home/462143,NWMLS,1858359,N,Y,47.6929576,-122.188713
PAST SALE,,Single Family Residential,12827 NE 113th St,Kirkland,WA,98033,950000,4,2.0,,1340,10500,1976,,709,,,,,https://www.redfin.com/WA/Kirkland/12827-NE-113th-St-98033/home/513242,,,N,Y,47.7017143,-122.1689615
PAST SALE,,Single Family Residential,13222 NE 70th St,Redmond,WA,98033,1400000,3,1.0,,1430,12096,1956,,979,,,,,https://www.redfin.com/WA/Redmond/13222-NE-70th-St-98033/home/517346,,,N,Y,47.668245,-122.1628867
PAST SALE,December-9-2021,Single Family Residential,210 10th Ave,Kirkland,WA,98033,2220000,3,3.5,Kirkland,3800,7496,1999,,584,,Sold,,,https://www.redfin.com/WA/Kirkland/210-10th-Ave-98033/home/461851,NWMLS,1859420,N,Y,47.683482,-122.205551
PAST SALE,December-9-2021,Single Family Residential,6903 NE 133rd St,Kirkland,WA,98034,2017707,4,2.5,Holmes Point,3349,15368,2021,,602,,Sold,,,https://www.redfin.com/WA/Kirkland/6903-NE-133rd-St-98034/home/175333588,NWMLS,1790198,N,Y,47.7199,-122.2483
PAST SALE,December-10-2021,Single Family Residential,9106 NE 143rd Pl,Kirkland,WA,98034,1130000,5,3.0,Finn Hill,3380,9833,1978,,334,,Sold,,,https://www.redfin.com/WA/Kirkland/9106-NE-143rd-Pl-98034/home/277802,NWMLS,1863110,Y,Y,47.7297851,-122.2209282
PAST SALE,December-10-2021,Single Family Residential,1600 2nd St,Kirkland,WA,98033,1928000,3,3.0,Kirkland,1940,10000,1950,,994,,Sold,,,https://www.redfin.com/WA/Kirkland/1600-2nd-St-98033/home/462199,NWMLS,1853022,N,Y,47.6881146,-122.2060771
