SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,January-3-2019,Single Family Residential,27413 SE 8th Pl,Sammamish,WA,98075,895000,4,2.5,Trossachs,2641,6491,2004,,339,55,Sold,,,https://www.redfin.com/WA/Sammamish/27413-SE-8th-Pl-98075/home/440426,NWMLS,1360479,N,Y,47.6005021,-121.9727519
PAST SALE,January-3-2019,Single Family Residential,4039 262nd Ave SE,Sammamish,WA,98029,855000,4,2.5,Klahanie,2590,7174,1993,,330,50,Sold,,,https://www.redfin.com/WA/Issaquah/4039-262nd-Ave-SE-98029/home/439782,NWMLS,1373486,N,Y,47.5706363,-121.9933013
PAST SALE,January-3-2019,Single Family Residential,1661 208th Pl SE,Sammamish,WA,98075,968000,5,2.5,Pine Lake,2440,5000,2010,,397,83,Sold,,,https://www.redfin.com/WA/Sammamish/1661-208-Pl-SE-98075/home/12317911,NWMLS,1385484,N,Y,47.5945031,-122.0621031
PAST SALE,January-3-2019,Single Family Residential,22612 NE 14th Dr,Sammamish,WA,98074,700000,3,2.5,Sammamish,2440,12107,1987,,287,,Sold,,,https://www.redfin.com/WA/Sammamish/22612-NE-14th-Dr-98074/home/266271,NWMLS,1376551,N,Y,47.6213162,-122.0374879
PAST SALE,January-4-2019,Single Family Residential,946 232nd Place NE,Sammamish,WA,98074,612000,3,2.0,Sammamish,2030,4035,2001,,301,373,Sold,,,https://www.redfin.com/WA/Sammamish/946-232nd-Pl-NE-98074/unit-946/home/39480,NWMLS,1392746,N,Y,47.617592,-122.02972
PAST SALE,January-4-2019,Single Family Residential,4107 236th Pl SE,Sammamish,WA,98075,1336164,4,4.0,Sammamish,3541,5000,2018,,377,115,Sold,,,https://www.redfin.com/WA/Sammamish/4107-236th-Pl-SE-98075/home/167326794,NWMLS,1263631,N,Y,47.5715993,-122.0236619
PAST SALE,January-7-2019,Single Family Residential,1440 241st Ave NE Lot 74,Sammamish,WA,98074,1175196,4,4.0,Sammamish,3533,4035,2017,,333,80,Sold,,,https://www.redfin.com/WA/Sammamish/1440-241st-Ave-NE-98074/unit-74/home/143717048,NWMLS,1188490,N,Y,47.6225176,-122.0170216
PAST SALE,January-8-2019,Single Family Residential,25804 SE 41st Pl,Issaquah,WA,98029,800000,3,2.5,Klahanie,1920,6668,1994,,417,50,Sold,,,https://www.redfin.com/WA/Issaquah/25804-SE-41st-Pl-98029/home/440160,NWMLS,1388788,N,Y,47.5695793,-121.9958758
PAST SALE,January-11-2019,Single Family Residential,24042 NE 14th St Lot 83,Sammamish,WA,98074,1284252,4,3.0,Sammamish,2976,4794,2018,,432,80,Sold,,,https://www.redfin.com/WA/Sammamish/24042-NE-14th-St-98074/unit-83/home/143819509,NWMLS,1194184,N,Y,47.6223641,-122.0183205
PAST SALE,January-11-2019,Single Family Residential,24128 SE 46th Pl,Issaquah,WA,98029,900000,5,2.5,Issaquah/Sammamish,2612,8299,1988,,345,24,Sold,,,https://www.redfin.com/WA/Issaquah/24128-SE-46th-Pl-98029/home/438495,NWMLS,1361938,N,Y,47.5615447,-122.0183979
PAST SALE,January-11-2019,Single Family Residential,24211 SE 30th St,Sammamish,WA,98075,960000,6,4.5,Beaver Lake,4155,49658,2003,,231,,Sold,,,https://www.redfin.com/WA/Sammamish/24211-SE-30th-St-98075/home/435635,NWMLS,1198907,N,Y,47.5821711,-122.0166494
PAST SALE,January-11-2019,Single Family Residential,1542 267th Pl SE,Sammamish,WA,98075,882500,4,2.5,Trossachs,2803,9917,1997,,315,55,Sold,,,https://www.redfin.com/WA/Sammamish/1542-267th-Pl-SE-98075/home/439737,NWMLS,1384524,N,Y,47.5956316,-121.9830628
PAST SALE,January-11-2019,Single Family Residential,3023 253rd Pl SE,Sammamish,WA,98075,705000,3,2.0,Sammamish,1597,10552,1975,,441,,Sold,,,https://www.redfin.com/WA/Sammamish/3023-253rd-Pl-SE-98075/home/434707,NWMLS,1392069,N,Y,47.5817821,-122.0020596
PAST SALE,January-14-2019,Single Family Residential,24312 E Main Dr,Sammamish,WA,98074,910000,4,3.0,Vintage,3280,5506,1998,,277,38,Sold,,,https://www.redfin.com/WA/Sammamish/24312-E-Main-Dr-98074/home/265752,NWMLS,1369509,N,Y,47.6090211,-122.014965
PAST SALE,January-14-2019,Single Family Residential,21911 NE 18th St,Sammamish,WA,98074,705000,3,2.5,Plateau,2090,11929,1982,,337,,Sold,,,https://www.redfin.com/WA/Sammamish/21911-NE-18th-St-98074/home/263106,NWMLS,1345009,N,Y,47.6254055,-122.0461687
PAST SALE,January-14-2019,Single Family Residential,4607 243rd Ct SE,Issaquah,WA,98029,900000,4,2.5,Issaquah,2630,9112,1993,,342,19,Sold,,,https://www.redfin.com/WA/Issaquah/4607-243rd-Ct-SE-98029/home/440064,NWMLS,1354878,N,Y,47.5621323,-122.0148663
