SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-2-2018,Single Family Residential,20304 124th Ave NE #72,Bothell,WA,98011,695500,5,3.0,North Creek,2655,3478,2007,,262,37,Sold,,,https://www.redfin.com/WA/Bothell/20304-124th-Ave-NE-98011/unit-72/home/12092762,NWMLS,1278764,N,Y,47.7743031,-122.1753561
PAST SALE,July-3-2018,Single Family Residential,10419 NE 198th St,Bothell,WA,98011,725000,4,2.0,Maywood Hills,1790,8551,1967,,405,,Sold,,,https://www.redfin.com/WA/Bothell/10419-NE-198th-St-98011/home/286949,NWMLS,1292670,N,Y,47.7719378,-122.2005751
PAST SALE,July-3-2018,Single Family Residential,23710 43rd Dr SE #232,Bothell,WA,98021,889950,4,3.5,North Creek,3395,3542,2017,,262,71,Sold,,,https://www.redfin.com/WA/Bothell/23710-43rd-Dr-SE-98021/unit-232/home/175920769,NWMLS,1223333,N,Y,47.7824444,-122.1741855
PAST SALE,July-3-2018,Single Family Residential,328 182nd St SE,Bothell,WA,98012,769950,5,3.0,North Bothell,3392,4884,2018,,227,20,Sold,,,https://www.redfin.com/WA/Bothell/328-182nd-St-SE-98012/home/145230993,NWMLS,1263772,N,Y,47.8328139,-122.2277074
PAST SALE,July-3-2018,Single Family Residential,16427 42nd Dr SE,Bothell,WA,98012,520000,4,2.5,Bothell,1576,6534,2010,,330,35,Sold,,,https://www.redfin.com/WA/Bothell/16427-42nd-Dr-SE-98012/home/11901862,NWMLS,1301789,N,Y,47.8482411,-122.175456
PAST SALE,July-3-2018,Single Family Residential,18730 45th Dr SE,Bothell,WA,98012,776444,4,2.5,North Creek,2288,3485,2018,,339,88,Sold,,,https://www.redfin.com/WA/Bothell/18730-45th-Dr-SE-98012/home/143731965,NWMLS,1191326,N,Y,47.828913,-122.172253
PAST SALE,July-3-2018,Single Family Residential,3203 170th Pl SE,Bothell,WA,98012,770000,4,2.5,Bothell,2920,5663,2015,,264,55,Sold,,,https://www.redfin.com/WA/Bothell/3203-170th-Pl-SE-98012/home/104465658,NWMLS,1316079,N,Y,47.84327927492637,-122.18927985168892
PAST SALE,July-5-2018,Single Family Residential,19327 Meridian Dr SE #12,Bothell,WA,98012,729000,5,2.5,Bothell,2433,3319,2016,,300,45,Sold,,,https://www.redfin.com/WA/Bothell/19327-Meridian-Dr-SE-98012/unit-12/home/109593377,NWMLS,1302519,N,Y,47.8222816,-122.2318912
PAST SALE,July-5-2018,Single Family Residential,17712 88th Pl NE Lot 03,Bothell,WA,98011,972775,5,3.0,Kenmore,2811,7560,2018,,346,50,Sold,,,https://www.redfin.com/WA/Bothell/17712-88th-Pl-NE-98011/unit-03/home/145554436,NWMLS,1279995,N,Y,47.756495,-122.223248
PAST SALE,July-5-2018,Single Family Residential,24322 7th Pl W,Bothell,WA,98021,610000,3,3.5,Kenmore,2252,13939,1988,,271,,Sold,,,https://www.redfin.com/WA/Bothell/24322-7th-Pl-W-98021/home/2706384,NWMLS,1293693,N,Y,47.7771765,-122.2433891
PAST SALE,,Vacant Land,1415 196th St SE,Bothell,WA,98012,419000,,,,,8712,,,,,,,,https://www.redfin.com/WA/Bothell/1415-196th-St-SE-98012/home/2546577,,,N,Y,47.821245,-122.2131849
PAST SALE,July-6-2018,Single Family Residential,15107 103rd Ave NE,Bothell,WA,98011,1030000,5,3.5,Bridlewood,3592,9637,1990,,287,23,Sold,,,https://www.redfin.com/WA/Bothell/15107-103rd-Ave-NE-98011/home/284492,NWMLS,1293956,N,Y,47.7380483,-122.2031914
PAST SALE,July-6-2018,Single Family Residential,18603 33rd Ave SE,Bothell,WA,98012,660000,5,2.5,North Creek,2539,5227,2003,,260,29,Sold,,,https://www.redfin.com/WA/Bothell/18603-33rd-Ave-SE-98012/home/2907040,NWMLS,1275738,N,Y,47.828467,-122.1888105
PAST SALE,July-6-2018,Single Family Residential,17624 32nd Dr SE,Bothell,WA,98012,600000,4,2.5,Bothell,1859,3347,2012,,323,35,Sold,,,https://www.redfin.com/WA/Bothell/17624-32nd-Dr-SE-98012/home/51566785,NWMLS,1302068,N,Y,47.8371944,-122.1889221
PAST SALE,July-6-2018,Single Family Residential,15930 35th Dr SE,Bothell,WA,98012,840000,5,2.5,Mill Creek,3283,8276,2005,,256,47,Sold,,,https://www.redfin.com/WA/Bothell/15930-35th-Dr-SE-98012/home/2910166,NWMLS,1292040,N,Y,47.8527367,-122.1863479
PAST SALE,July-6-2018,Single Family Residential,1229 198th Pl SE Lot 3,Bothell,WA,98012,723995,3,2.5,Thrashers Corner,2084,3965,2018,,347,81,Sold,,,https://www.redfin.com/WA/Bothell/1229-198th-Pl-SE-98012/unit-3/home/177708200,NWMLS,1289489,N,Y,47.8183918,-122.2147952
PAST SALE,July-6-2018,Single Family Residential,22326 39th Ave SE,Bothell,WA,98021,932000,5,3.5,Bothell,3384,12197,2014,,275,25,Sold,,,https://www.redfin.com/WA/Bothell/22326-39th-Ave-SE-98021/home/69351759,NWMLS,1297824,N,Y,47.7947792,-122.1814961
PAST SALE,July-9-2018,Single Family Residential,17410 30th Dr SE,Bothell,WA,98012,565000,3,2.0,Mill Creek,1792,10890,1981,,315,,Sold,,,https://www.redfin.com/WA/Bothell/17410-30th-Dr-SE-98012/home/2787069,NWMLS,1304711,N,Y,47.839748,-122.1921529
PAST SALE,July-9-2018,Single Family Residential,17911 41st Dr SE,Bothell,WA,98012,596345,4,2.5,Bothell,2000,3907,2018,,298,171,Sold,,,https://www.redfin.com/WA/Bothell/17911-41st-Dr-SE-98012/home/146253920,NWMLS,1329485,N,Y,47.8354037,-122.1772804
PAST SALE,July-9-2018,Single Family Residential,3427 164th Place SE,Bothell,WA,98012,460000,3,2.5,Bothell,1939,2187,2012,,237,100,Sold,,,https://www.redfin.com/WA/Bothell/3427-164th-Pl-SE-98012/home/45390311,NWMLS,1290079,N,Y,47.8487655,-122.1860286
PAST SALE,July-9-2018,Single Family Residential,24 235th Pl SW,Bothell,WA,98021,635000,3,2.5,Canyon Park,1965,12197,1986,,323,,Sold,,,https://www.redfin.com/WA/Bothell/24-235th-Pl-SW-98021/home/2639104,NWMLS,1303045,N,Y,47.7843276,-122.2338705
PAST SALE,July-9-2018,Single Family Residential,4011 167th St SE,Bothell,WA,98012,700000,4,2.5,Mill Creek,2692,4356,2006,,260,34,Sold,,,https://www.redfin.com/WA/Bothell/4011-167th-St-SE-98012/home/11880346,NWMLS,1292420,N,Y,47.8462544,-122.1783718
PAST SALE,July-9-2018,Single Family Residential,14513 114th Ave NE,Kirkland,WA,98034,790000,3,2.5,North Juanita,1700,9800,1967,,465,,Sold,,,https://www.redfin.com/WA/Kirkland/14513-114th-Ave-NE-98034/home/459126,NWMLS,1306350,N,Y,47.7334726,-122.1897805
