ADDRESS,URL,SOLD DATE,SOLD DATE MONTH,ZIP OR POSTAL CODE,YEAR BUILT,$/SQUARE FEET,$/SQUARE FEET Adjusted
12547 NE 156th St,https://www.redfin.com/WA/Woodinville/12547-NE-156th-St-98072/home/452913,May-19-2017,May-2017,98072,1969,261,314
17518 199th Pl NE,https://www.redfin.com/WA/Woodinville/17518-199th-Pl-NE-98077/home/270030,May-22-2017,May-2017,98077,1968,336,390
19442 NE 166th Pl,https://www.redfin.com/WA/Woodinville/19442-NE-166th-Pl-98077/home/273069,May-23-2017,May-2017,98077,1979,244,287
14631 127th Ave NE,https://www.redfin.com/WA/Woodinville/14631-127th-Ave-NE-98072/home/453569,May-23-2017,May-2017,98072,1976,373,419
12516 208th Pl NE,https://www.redfin.com/WA/Woodinville/12516-208th-Pl-NE-98077/home/2068949,May-24-2017,May-2017,98077,2006,474,490
18125 194th Ave NE,https://www.redfin.com/WA/Woodinville/18125-194th-Ave-NE-98077/home/274128,May-24-2017,May-2017,98077,1976,205,251
22519 NE 165th Ct,https://www.redfin.com/WA/Woodinville/22519-NE-165th-Ct-98077/home/271889,May-24-2017,May-2017,98077,1994,295,323
17918 214th Ave NE,https://www.redfin.com/WA/Woodinville/17918-214th-Ave-NE-98077/home/272089,May-25-2017,May-2017,98077,1993,247,276
18308 NE 141st Pl,https://www.redfin.com/WA/Woodinville/18308-NE-141st-Pl-98072/home/450791,May-26-2017,May-2017,98072,1978,257,301
15307 NE 202nd St,https://www.redfin.com/WA/Woodinville/15307-NE-202nd-St-98072/home/270802,May-26-2017,May-2017,98072,1966,249,305
12522 126th Ave NE,https://www.redfin.com/WA/Bothell/12522-126th-Ave-NE-98011/home/144420168,May-26-2017,May-2017,98011,1990,170,202
17829 NE 205th St,https://www.redfin.com/WA/Woodinville/17829-NE-205th-St-98072/home/271626,May-30-2017,May-2017,98072,1996,282,308
15728 223rd Ave NE,https://www.redfin.com/WA/Woodinville/15728-223rd-Ave-NE-98077/home/272536,May-30-2017,May-2017,98077,1994,298,326
14474 156th Ave NE,https://www.redfin.com/WA/Woodinville/14474-156th-Ave-NE-98072/home/448429,May-30-2017,May-2017,98072,1983,241,280
12463 NE 164th St,https://www.redfin.com/WA/Woodinville/12463-NE-164th-St-98072/home/456331,May-31-2017,May-2017,98072,1989,337,370
18512 NE 184th St,https://www.redfin.com/WA/Woodinville/18512-NE-184th-St-98077/home/273821,May-31-2017,May-2017,98077,1978,336,380
22110 NE 198th St,https://www.redfin.com/WA/Woodinville/22110-NE-198th-St-98077/home/272564,June-1-2017,June-2017,98077,1991,231,262
16109 NE 169th Pl,https://www.redfin.com/WA/Woodinville/16109-NE-169th-Pl-98072/home/448278,June-1-2017,June-2017,98072,1977,337,382
15863 174th Ave NE,https://www.redfin.com/WA/Woodinville/15863-174th-Ave-NE-98072/home/269753,June-2-2017,June-2017,98072,1976,305,351
21812 NE 154th St,https://www.redfin.com/WA/Woodinville/21812-NE-154th-St-98077/home/273002,June-2-2017,June-2017,98077,1985,382,419
19903 NE 165 St,https://www.redfin.com/WA/Woodinville/19903-NE-165th-St-98077/home/271962,June-2-2017,June-2017,98077,1993,339,368
13736 242nd Ave NE,https://www.redfin.com/WA/Woodinville/13736-242nd-Ave-NE-98077/home/273136,June-2-2017,June-2017,98077,1998,340,364
17645 NE 163rd Pl,https://www.redfin.com/WA/Woodinville/17645-NE-163rd-Pl-98072/home/113910906,June-2-2017,June-2017,98072,1976,321,367
15406 NE 152nd Pl,https://www.redfin.com/WA/Woodinville/15406-NE-152nd-Pl-98072/home/449400,June-5-2017,June-2017,98072,1990,309,341
7521 235th St SE,https://www.redfin.com/WA/Woodinville/7521-235th-St-SE-98072/home/2636118,June-5-2017,June-2017,98072,1973,286,335
12822 198th Dr NE,https://www.redfin.com/WA/Woodinville/12822-198th-Dr-NE-98077/home/452292,June-6-2017,June-2017,98077,1992,325,355
18540 130 th Pl NE,https://www.redfin.com/WA/Woodinville/18540-130th-Pl-NE-98072/home/2087522,June-7-2017,June-2017,98072,2004,275,293
13615 NE 203rd St,https://www.redfin.com/WA/Woodinville/13615-NE-203rd-St-98072/home/287972,June-7-2017,June-2017,98072,2003,275,294
17824 182nd Ave NE,https://www.redfin.com/WA/Woodinville/17824-182nd-Ave-NE-98072/home/269794,June-7-2017,June-2017,98072,1977,364,409
22526 76th Ave SE,https://www.redfin.com/WA/Woodinville/22526-76th-Ave-SE-98072/home/2818831,June-7-2017,June-2017,98072,1990,280,312
18840 NE 159th St,https://www.redfin.com/WA/Woodinville/18840-NE-159th-St-98072/home/270165,June-7-2017,June-2017,98072,1957,335,400
17917 NE 154th St,https://www.redfin.com/WA/Woodinville/17917-NE-154th-St-98072/home/450128,June-7-2017,June-2017,98072,1988,321,355
16613 NE 180th Pl,https://www.redfin.com/WA/Woodinville/16613-NE-180th-Pl-98072/home/449076,June-8-2017,June-2017,98072,1961,408,469
18422 NE 192nd St,https://www.redfin.com/WA/Woodinville/18422-NE-192nd-St-98077/home/273837,June-9-2017,June-2017,98077,1986,324,360
19402 133rd Ct NE,https://www.redfin.com/WA/Woodinville/19402-133rd-Ct-NE-98072/home/287592,June-9-2017,June-2017,98072,1979,246,289
14039 171st Ln NE,https://www.redfin.com/WA/Woodinville/14039-171st-Ln-NE-98072/home/448407,June-12-2017,June-2017,98072,1992,387,417
24113 57th Ave SE,https://www.redfin.com/WA/Woodinville/24113-57th-Ave-SE-98072/home/2788034,June-14-2017,June-2017,98072,1981,289,330
19620 200th Ave NE,https://www.redfin.com/WA/Woodinville/19620-200th-Ave-NE-98077/home/274244,June-15-2017,June-2017,98077,1981,292,333
15315 NE 204th St,https://www.redfin.com/WA/Woodinville/15315-NE-204th-St-98072/home/108499472,June-16-2017,June-2017,98072,2016,379,385
20310 131st Ct NE,https://www.redfin.com/WA/Woodinville/20310-131st-Ct-NE-98072/home/287792,June-16-2017,June-2017,98072,1989,329,362
19216 233rd Ave NE,https://www.redfin.com/WA/Woodinville/19216-233rd-Ave-NE-98077/home/272156,June-16-2017,June-2017,98077,1996,212,238
19128 NE 168th St,https://www.redfin.com/WA/Woodinville/19128-NE-168th-St-98072/home/270419,June-16-2017,June-2017,98072,1967,310,365
16616 NE 190th St,https://www.redfin.com/WA/Woodinville/16616-NE-190th-St-98072/home/270764,June-16-2017,June-2017,98072,1933,302,391
17076 140th Ct NE,https://www.redfin.com/WA/Woodinville/17076-140th-Ct-NE-98072/home/18659042,June-16-2017,June-2017,98072,2008,276,290
14006 160th Ave NE,https://www.redfin.com/WA/Woodinville/14006-160th-Ave-NE-98072/home/448074,June-19-2017,June-2017,98072,1974,341,389
16339 124th Pl NE,https://www.redfin.com/WA/Woodinville/16339-124th-Pl-NE-98072/home/453889,June-19-2017,June-2017,98072,1992,293,323
12515 NE 167th Pl,https://www.redfin.com/WA/Woodinville/12515-NE-167th-Pl-98072/home/453091,June-19-2017,June-2017,98072,1984,366,404
19730 NE 169th St,https://www.redfin.com/WA/Woodinville/19730-NE-169th-St-98077/home/272015,June-20-2017,June-2017,98077,1991,285,316
19612 131st Pl NE,https://www.redfin.com/WA/Woodinville/19612-131st-Pl-NE-98072/home/287742,June-20-2017,June-2017,98072,1992,300,330
20922 NE 140th Ct,https://www.redfin.com/WA/Woodinville/20922-NE-140th-Ct-98077/home/452120,June-21-2017,June-2017,98077,1989,342,375
18990 162nd Ave NE,https://www.redfin.com/WA/Woodinville/18990-162nd-Ave-NE-98072/home/271498,June-21-2017,June-2017,98072,1995,350,377
12509 NE 167th Pl,https://www.redfin.com/WA/Woodinville/12509-NE-167th-Pl-98072/home/453090,June-22-2017,June-2017,98072,1985,298,335
17160 128th Pl NE,https://www.redfin.com/WA/Woodinville/17160-128th-Pl-NE-98072/home/454902,June-22-2017,June-2017,98072,1999,299,322
19505 NE 185th St,https://www.redfin.com/WA/Woodinville/19505-NE-185th-St-98077/home/273979,June-23-2017,June-2017,98077,1976,365,411
13013 NE 202nd Pl,https://www.redfin.com/WA/Woodinville/13013-NE-202nd-Pl-98072/home/287622,June-23-2017,June-2017,98072,1992,318,348
15319 NE 204th St,https://www.redfin.com/WA/Woodinville/15319-NE-204th-St-98072/home/108499473,June-23-2017,June-2017,98072,2017,374,379
19833 NE 148th St,https://www.redfin.com/WA/Woodinville/19833-NE-148th-St-98077/home/451783,June-23-2017,June-2017,98077,1986,278,314
19505 NE 165th St,https://www.redfin.com/WA/Woodinville/19505-NE-165th-St-98077/home/270145,June-26-2017,June-2017,98077,1977,256,301
17008 166th Pl NE,https://www.redfin.com/WA/Woodinville/17008-166th-Pl-NE-98072/home/448446,June-26-2017,June-2017,98072,1989,264,297
18347 NE 199th Pl,https://www.redfin.com/WA/Woodinville/18347-NE-199th-Pl-98077/home/273757,June-27-2017,June-2017,98077,1987,294,329
13919 160th Ave NE,https://www.redfin.com/WA/Woodinville/13919-160th-Ave-NE-98072/home/448714,June-27-2017,June-2017,98072,1973,362,411
16019 179 Pl NE,https://www.redfin.com/WA/Woodinville/16019-179th-Pl-NE-98072/home/269572,June-27-2017,June-2017,98072,1970,364,416
20122 148th Ave NE,https://www.redfin.com/WA/Woodinville/20122-148th-Ave-NE-98072/home/271508,June-27-2017,June-2017,98072,1981,300,341
15323 NE 204th St,https://www.redfin.com/WA/Woodinville/15323-NE-204th-St-98072/home/108499471,June-27-2017,June-2017,98072,2017,364,369
18521 131st Pl NE,https://www.redfin.com/WA/Woodinville/18521-132nd-Pl-NE-98072/home/2066945,June-28-2017,June-2017,98072,2005,268,285
16216 Saybrook Dr NE,https://www.redfin.com/WA/Woodinville/16216-Saybrook-Dr-NE-98077/home/273459,June-28-2017,June-2017,98077,1992,275,305
19907 226th Ave NE,https://www.redfin.com/WA/Woodinville/19907-226th-Ave-NE-98077/home/273372,June-28-2017,June-2017,98077,1990,304,336
15666 124th Pl NE,https://www.redfin.com/WA/Woodinville/15666-124th-Pl-NE-98072/home/453567,June-28-2017,June-2017,98072,1968,470,524
18630 NE 202nd St,https://www.redfin.com/WA/Woodinville/18630-NE-202nd-St-98077/home/274074,June-28-2017,June-2017,98077,1989,315,348
14631 124th Pl NE,https://www.redfin.com/WA/Woodinville/14631-124th-Pl-NE-98072/home/453742,June-29-2017,June-2017,98072,1975,269,316
18927 NE 168th St,https://www.redfin.com/WA/Woodinville/18927-NE-168th-St-98072/home/270562,June-29-2017,June-2017,98072,1976,289,335
14021 237th Pl NE,https://www.redfin.com/WA/Woodinville/14021-237th-Pl-NE-98077/home/272345,June-30-2017,June-2017,98077,2002,291,311
15958 176th Ave NE,https://www.redfin.com/WA/Woodinville/15958-176th-Ave-NE-98072/home/269868,July-3-2017,July-2017,98072,1981,241,282
14908 NE 201st St,https://www.redfin.com/WA/Woodinville/14908-NE-201st-St-98072/home/271739,July-6-2017,July-2017,98072,1979,182,225
23007 104 St SE,https://www.redfin.com/WA/Woodinville/23007-104th-Ave-SE-98077/home/2795009,July-6-2017,July-2017,98077,2017,288,293
19624 NE 158th St,https://www.redfin.com/WA/Woodinville/19624-NE-158th-St-98077/home/270130,July-6-2017,July-2017,98077,1967,386,441
22112 Villa Dr,https://www.redfin.com/WA/Snohomish/22112-Villa-Dr-98296/home/2805311,July-6-2017,July-2017,98296,1984,186,224
14311 196th Ct NE,https://www.redfin.com/WA/Woodinville/14311-196th-Ct-NE-98077/home/22696516,July-7-2017,July-2017,98077,2017,323,328
15806 NE 160th St,https://www.redfin.com/WA/Woodinville/15806-NE-160th-St-98072/home/448173,July-7-2017,July-2017,98072,1979,310,353
8227 243rd St SE,https://www.redfin.com/WA/Woodinville/8227-243rd-St-SE-98072/home/2636245,July-7-2017,July-2017,98072,1998,337,361
14723 221st Ave NE,https://www.redfin.com/WA/Woodinville/14723-221st-Ave-NE-98077/home/271951,July-7-2017,July-2017,98077,1980,282,324
13203 NE 190th Pl,https://www.redfin.com/WA/Woodinville/13203-NE-190th-Pl-98072/home/287385,July-7-2017,July-2017,98072,1981,296,337
18208 NE 194th St,https://www.redfin.com/WA/Woodinville/18208-NE-194th-St-98077/home/273958,July-10-2017,July-2017,98077,1976,270,316
12940 NE 195th Pl,https://www.redfin.com/WA/Bothell/12940-NE-195th-Pl-98011/home/287507,July-11-2017,July-2017,98011,1977,398,443
12923 NE 200th Pl,https://www.redfin.com/WA/Woodinville/12923-NE-200th-Pl-98072/home/12317768,July-11-2017,July-2017,98072,2007,307,322
20130 181st Pl NE,https://www.redfin.com/WA/Woodinville/20130-181st-Pl-NE-98077/home/273929,July-11-2017,July-2017,98077,1988,290,324
14901 127th Ave NE,https://www.redfin.com/WA/Woodinville/14901-127th-Ave-NE-98072/home/456247,July-11-2017,July-2017,98072,1976,276,322
19714 219th Ave NE,https://www.redfin.com/WA/Woodinville/19714-219th-Ave-NE-98077/home/271868,July-11-2017,July-2017,98077,1991,276,307
12519 197th Pl NE,https://www.redfin.com/WA/Woodinville/12519-197th-Pl-NE-98077/home/452062,July-13-2017,July-2017,98077,1996,296,322
17545 174th Ave NE,https://www.redfin.com/WA/Woodinville/17545-174th-Ave-NE-98072/home/448750,July-13-2017,July-2017,98072,1977,266,311
21630 57th Ave SE,https://www.redfin.com/WA/Woodinville/21630-57th-Ave-SE-98072/home/28642793,July-14-2017,July-2017,98072,2008,315,329
19725 128th Pl NE,https://www.redfin.com/WA/Woodinville/19725-128th-Pl-NE-98072/home/22525453,July-19-2017,July-2017,98072,2010,266,278
13461 Bear Creek Rd NE,https://www.redfin.com/WA/Woodinville/13461-Bear-Creek-Rd-NE-98077/home/451960,July-19-2017,July-2017,98077,1945,352,429
14525 216th Ave NE,https://www.redfin.com/WA/Woodinville/14525-216th-Ave-NE-98077/home/272802,July-20-2017,July-2017,98077,1978,366,410
15727 154th Ave NE,https://www.redfin.com/WA/Woodinville/15727-154th-Ave-NE-98072/home/448522,July-21-2017,July-2017,98072,1979,264,307
18617 NE 159th St,https://www.redfin.com/WA/Woodinville/18617-NE-159th-St-98072/home/270337,July-21-2017,July-2017,98072,1977,432,477
17120 NE 183rd Pl,https://www.redfin.com/WA/Woodinville/17120-NE-183rd-Pl-98072/home/448913,July-24-2017,July-2017,98072,1999,311,334
12883 NE 198th Pl,https://www.redfin.com/WA/Woodinville/12883-NE-198th-Pl-98072/home/22525482,July-24-2017,July-2017,98072,2008,288,302
15819 165th Pl NE,https://www.redfin.com/WA/Woodinville/15819-165th-Pl-NE-98072/home/448747,July-25-2017,July-2017,98072,1978,450,494
12215 201st Ct NE,https://www.redfin.com/WA/Woodinville/12215-201st-Ct-NE-98077/home/443045,July-26-2017,July-2017,98077,1995,366,393
14911 216th Ave NE,https://www.redfin.com/WA/Woodinville/14911-216th-Ave-NE-98077/home/271806,July-26-2017,July-2017,98077,1973,206,255
15337 128th Ave NE,https://www.redfin.com/WA/Woodinville/15337-128th-Ave-NE-98072/home/453943,July-26-2017,July-2017,98072,2004,339,357
20609 NE 150th St,https://www.redfin.com/WA/Woodinville/20609-NE-150th-St-98077/home/273437,July-27-2017,July-2017,98077,1988,323,357
8404 224th St SE,https://www.redfin.com/WA/Woodinville/8404-224th-St-SE-98072/home/54809366,July-27-2017,July-2017,98072,2013,391,400
16910 NE 164th St,https://www.redfin.com/WA/Woodinville/16910-NE-164th-St-98072/home/448971,July-27-2017,July-2017,98072,1981,329,370
21718 NE 138th St,https://www.redfin.com/WA/Woodinville/21718-NE-138th-St-98077/home/451739,July-27-2017,July-2017,98077,1998,387,411
14429 NE 173rd St,https://www.redfin.com/WA/Woodinville/14429-NE-173rd-St-98072/home/271032,July-28-2017,July-2017,98077,1979,275,318
23528 57th Pl SE,https://www.redfin.com/WA/Woodinville/23528-57th-Ave-SE-98072/home/2737475,July-28-2017,July-2017,98072,1994,291,319
22027 NE 133rd St,https://www.redfin.com/WA/Woodinville/22027-NE-133rd-St-98077/home/452093,July-28-2017,July-2017,98077,1995,361,388
21423 NE 165th St,https://www.redfin.com/WA/Woodinville/21423-NE-165th-St-98077/home/272355,July-28-2017,July-2017,98077,1977,214,259
19724 NE 127th Pl,https://www.redfin.com/WA/Woodinville/19724-NE-127th-Pl-98077/home/451916,July-28-2017,July-2017,98077,1991,368,399
24215 119th Ave SE,https://www.redfin.com/WA/Woodinville/24215-119th-Ave-SE-98077/home/2623311,July-28-2017,July-2017,98077,1978,201,245
19655 NE 176th St,https://www.redfin.com/WA/Woodinville/19655-NE-176th-St-98077/home/270401,July-31-2017,July-2017,98077,1969,352,405
16710 167th Ave NE,https://www.redfin.com/WA/Woodinville/16710-167th-Ave-NE-98072/home/449463,July-31-2017,July-2017,98072,1987,264,299
17825 149th Ave NE,https://www.redfin.com/WA/Woodinville/17825-149th-Ave-NE-98072/home/270711,July-31-2017,July-2017,98072,1987,278,313
20352 170th Ave NE,https://www.redfin.com/WA/Woodinville/20352-170th-Ave-NE-98072/home/270758,July-31-2017,July-2017,98072,1988,399,433
12311 198th Ave NE,https://www.redfin.com/WA/Woodinville/12311-198th-Ave-NE-98077/home/443439,August-2-2017,August-2017,98077,1997,364,389
14622 124th Pl NE,https://www.redfin.com/WA/Woodinville/14622-124th-Pl-NE-98072/home/456135,August-4-2017,August-2017,98072,1975,257,304
13082 NE 186th St,https://www.redfin.com/WA/Woodinville/13082-NE-186th-St-98072/home/2085818,August-4-2017,August-2017,98072,2004,257,275
21726 NE 154th,https://www.redfin.com/WA/Woodinville/21726-NE-154th-St-98077/home/272722,August-4-2017,August-2017,98077,1977,288,333
12440 NE 160th St,https://www.redfin.com/WA/Woodinville/12440-NE-160th-St-98072/home/456210,August-4-2017,August-2017,98072,1990,350,382
19101 NE 140th Pl,https://www.redfin.com/WA/Woodinville/19101-NE-140th-Pl-98077/home/449581,August-4-2017,August-2017,98077,1983,353,392
20035 NE 192nd St,https://www.redfin.com/WA/Woodinville/20035-NE-192nd-St-98077/home/273810,August-4-2017,August-2017,98077,1978,249,293
17610 197th Pl NE,https://www.redfin.com/WA/Woodinville/17610-197th-Pl-NE-98077/home/269607,August-8-2017,August-2017,98077,1971,350,401
19535 NE 188th St,https://www.redfin.com/WA/Woodinville/19535-NE-188th-St-98077/home/273714,August-9-2017,August-2017,98077,1978,271,315
17909 230th Ave NE,https://www.redfin.com/WA/Woodinville/17909-230th-Ave-NE-98077/home/272284,August-10-2017,August-2017,98077,1978,308,352
1 XXXX 220th Ct NE,https://www.redfin.com/WA/Union-Hill-Novelty-Hill/1-XXXX-220th-Ct-NE-98077/home/141807217,August-10-2017,August-2017,98077,1991,376,407
21811 NE 156th St,https://www.redfin.com/WA/Woodinville/21811-NE-156th-St-98077/home/272215,August-10-2017,August-2017,98077,1977,296,341
14547 183rd Ave NE,https://www.redfin.com/WA/Woodinville/14547-183rd-Ave-NE-98072/home/450540,August-10-2017,August-2017,98072,1985,301,338
15617 224th Ct NE,https://www.redfin.com/WA/Woodinville/15617-224th-Ct-NE-98077/home/273348,August-10-2017,August-2017,98077,1994,306,334
18224 NE 200th St,https://www.redfin.com/WA/Woodinville/18224-NE-200th-St-98077/home/274255,August-11-2017,August-2017,98077,1988,257,291
19508 NE 202nd Pl,https://www.redfin.com/WA/Woodinville/19508-NE-202nd-Pl-98077/home/274225,August-11-2017,August-2017,98077,1989,297,330
18231 130th Pl NE,https://www.redfin.com/WA/Bothell/18231-130th-Pl-NE-98011/home/287359,August-11-2017,August-2017,98011,1980,295,337
21115 NE 127th Ct,https://www.redfin.com/WA/Woodinville/21115-NE-127th-Ct-98077/home/2072433,August-11-2017,August-2017,98077,2006,331,347
16505 NE Woodinville-Duvall Rd,https://www.redfin.com/WA/Woodinville/16505-NE-Woodinville-Duvall-Rd-98072/home/8186130,August-15-2017,August-2017,98072,2005,426,443
5714 SE 238th St,https://www.redfin.com/WA/Woodinville/5714-238th-St-SE-98072/home/2633743,August-16-2017,August-2017,98072,1978,355,399
18716 201st Ave NE,https://www.redfin.com/WA/Woodinville/18716-201st-Ave-NE-98077/home/272408,August-17-2017,August-2017,98077,1994,239,267
17818 197 Ave NE,https://www.redfin.com/WA/Woodinville/17818-197th-Ave-NE-98077/home/269683,August-17-2017,August-2017,98077,1969,396,449
13505 208th Ave NE,https://www.redfin.com/WA/Woodinville/13505-208th-Ave-NE-98077/home/452009,August-21-2017,August-2017,98077,1979,284,327
19123 181st Ave NE,https://www.redfin.com/WA/Woodinville/19123-181st-Ave-NE-98077/home/274335,August-21-2017,August-2017,98077,1976,267,313
16818 198 Ave NE,https://www.redfin.com/WA/Woodinville/16818-198th-Ave-NE-98077/home/273240,August-21-2017,August-2017,98077,1991,258,289
18922 181st Ave NE,https://www.redfin.com/WA/Woodinville/18922-181st-Ave-NE-98077/home/274133,August-22-2017,August-2017,98077,1975,263,310
21734 NE 201st Ct,https://www.redfin.com/WA/Woodinville/21734-NE-201st-Ct-98077/home/273142,August-23-2017,August-2017,98077,1996,255,281
14323 196th Ct NE,https://www.redfin.com/WA/Woodinville/14323-196th-Ct-NE-98077/home/22696517,August-24-2017,August-2017,98077,2017,331,336
18818 NE 140th Pl,https://www.redfin.com/WA/Woodinville/18818-NE-140th-Pl-98072/home/450689,August-24-2017,August-2017,98072,1974,349,397
17628 NE 156th St,https://www.redfin.com/WA/Woodinville/17628-NE-156th-St-98072/home/270060,August-24-2017,August-2017,98072,1981,314,355
13239 NE 145th Pl,https://www.redfin.com/WA/Woodinville/13239-NE-145th-Pl-98072/home/456050,August-25-2017,August-2017,98072,1993,324,353
16317 NE 180th St,https://www.redfin.com/WA/Woodinville/16317-NE-180th-St-98072/home/448610,August-25-2017,August-2017,98072,1983,380,419
9803 Crystal Lake Dr,https://www.redfin.com/WA/Woodinville/9803-Crystal-Lake-Dr-98077/home/2675718,August-25-2017,August-2017,98077,1937,274,359
23628 75th Ave SE,https://www.redfin.com/WA/Woodinville/23628-75th-Ave-SE-98072/home/2759824,August-25-2017,August-2017,98072,1989,302,335
8220 238th St SE,https://www.redfin.com/WA/Woodinville/8220-238th-St-SE-98072/home/2636221,August-25-2017,August-2017,98072,1971,288,339
15425 192nd Ct NE,https://www.redfin.com/WA/Woodinville/15425-192nd-Ct-NE-98072/home/449551,August-28-2017,August-2017,98072,1988,268,302
13077 NE 186th St,https://www.redfin.com/WA/Woodinville/13077-NE-186th-St-98072/home/2087535,August-29-2017,August-2017,98072,2005,251,268
16408 194th Ave NE,https://www.redfin.com/WA/Woodinville/16408-194th-Ave-NE-98077/home/269438,August-31-2017,August-2017,98077,1977,293,338
13543 NE 200th St,https://www.redfin.com/WA/Woodinville/13543-NE-200th-St-98072/home/2072959,August-31-2017,August-2017,98072,2005,211,228
22725 102nd Ave SE,https://www.redfin.com/WA/Woodinville/22725-102nd-Ave-SE-98077/home/2613607,August-31-2017,August-2017,98077,1986,355,391
16510 187th Ave NE,https://www.redfin.com/WA/Woodinville/16510-187th-Ave-NE-98072/home/269817,August-31-2017,August-2017,98072,1979,246,289
20236 135th Ct NE,https://www.redfin.com/WA/Woodinville/20236-135th-Ct-NE-98072/home/8189094,August-31-2017,August-2017,98072,2007,281,296
16015 223rd Ave NE,https://www.redfin.com/WA/Woodinville/16015-223rd-Ave-NE-98077/home/272535,August-31-2017,August-2017,98077,1995,315,342
5319 215th St SE,https://www.redfin.com/WA/Woodinville/5319-215th-St-SE-98072/home/2595100,September-1-2017,September-2017,98072,1976,199,245
5125 219th St SE,https://www.redfin.com/WA/Woodinville/5125-219th-St-SE-98072/home/2595109,September-5-2017,September-2017,98072,1989,269,302
19207 200th Ave NE,https://www.redfin.com/WA/Woodinville/19207-200th-Ave-NE-98077/home/273872,September-6-2017,September-2017,98077,1978,338,382
16903 172nd Pl NE,https://www.redfin.com/WA/Woodinville/16903-172nd-Pl-NE-98072/home/448211,September-7-2017,September-2017,98072,1968,284,338
18571 134th Pl NE,https://www.redfin.com/WA/Woodinville/18571-134th-Pl-NE-98072/home/287368,September-7-2017,September-2017,98072,1999,371,394
12626 NE 166th Ct,https://www.redfin.com/WA/Woodinville/12626-NE-166th-Ct-98072/home/455540,September-7-2017,September-2017,98072,1988,299,333
14209 206th Pl NE,https://www.redfin.com/WA/Woodinville/14209-206th-Pl-NE-98077/home/451943,September-8-2017,September-2017,98077,1983,259,298
19601 NE 133rd St,https://www.redfin.com/WA/Woodinville/19601-NE-133rd-St-98077/home/452234,September-8-2017,September-2017,98077,1996,284,310
19009 NE 165th Pl,https://www.redfin.com/WA/Woodinville/19009-NE-165th-Pl-98072/home/270301,September-8-2017,September-2017,98072,1976,407,453
16226 167th Ave NE,https://www.redfin.com/WA/Woodinville/16226-167th-Ave-NE-98072/home/447995,September-11-2017,September-2017,98072,1983,287,326
17639 197th Ave NE,https://www.redfin.com/WA/Woodinville/17639-197th-Ave-NE-98077/home/270569,September-12-2017,September-2017,98077,1969,469,522
16217 223rd Ave NE,https://www.redfin.com/WA/Woodinville/16217-223rd-Ave-NE-98077/home/273583,September-12-2017,September-2017,98077,1994,320,348
12958 NE 201st St,https://www.redfin.com/WA/Woodinville/12958-NE-201st-St-98072/home/18661367,September-12-2017,September-2017,98072,2004,228,246
17629 199th Pl NE,https://www.redfin.com/WA/Woodinville/17629-199th-Pl-NE-98077/home/269531,September-12-2017,September-2017,98077,1968,436,490
15430 NE 152nd Pl,https://www.redfin.com/WA/Woodinville/15430-NE-152nd-Pl-98072/home/447927,September-14-2017,September-2017,98072,1990,261,293
16567 NE 119th Way,https://www.redfin.com/WA/Redmond/16567-NE-119th-Way-98052/home/2082498,September-15-2017,September-2017,98052,2005,369,386
16822 167th Ave NE,https://www.redfin.com/WA/Woodinville/16822-167th-Ave-NE-98072/home/449328,September-15-2017,September-2017,98072,1987,309,344
13111 NE 193rd Pl,https://www.redfin.com/WA/Woodinville/13111-NE-193rd-Pl-98072/home/287515,September-15-2017,September-2017,98072,1968,316,370
15524 Avondale Rd NE,https://www.redfin.com/WA/Woodinville/15524-Avondale-Rd-NE-98077/home/269774,September-15-2017,September-2017,98077,1967,373,428
12414 NE 172nd Ct,https://www.redfin.com/WA/Woodinville/12414-NE-172nd-Ct-98072/home/12303039,September-18-2017,September-2017,98072,2007,262,277
15606 NE 191st St,https://www.redfin.com/WA/Woodinville/15606-NE-191st-St-98072/home/271702,September-18-2017,September-2017,98072,1961,217,278
15625 NE 195th St,https://www.redfin.com/WA/Woodinville/15625-NE-195th-St-98072/home/271619,September-18-2017,September-2017,98072,1966,210,266
15384 129th Ave NE,https://www.redfin.com/WA/Woodinville/15384-129th-Ave-NE-98072/home/453423,September-18-2017,September-2017,98072,2004,239,257
18820 201st Ave NE,https://www.redfin.com/WA/Woodinville/18820-201st-Ave-NE-98077/home/273169,September-20-2017,September-2017,98077,1994,275,303
19831 156th Ave NE,https://www.redfin.com/WA/Woodinville/19831-156th-Ave-NE-98072/home/271705,September-20-2017,September-2017,98072,1976,302,348
18513 NE 159th St,https://www.redfin.com/WA/Woodinville/18513-NE-159th-St-98072/home/269463,September-22-2017,September-2017,98072,1983,350,389
17516 184th Ave NE,https://www.redfin.com/WA/Woodinville/17516-184th-Ave-NE-98072/home/269706,September-22-2017,September-2017,98072,1974,259,307
21819 60th Ave SE,https://www.redfin.com/WA/Woodinville/21819-60th-Ave-SE-98072/home/40604385,September-25-2017,September-2017,98072,2012,174,184
12415 NE 160th St,https://www.redfin.com/WA/Woodinville/12415-NE-160th-St-98072/home/454721,September-25-2017,September-2017,98072,1991,317,348
15638 NE 202nd St,https://www.redfin.com/WA/Woodinville/15638-NE-202nd-St-98072/home/271293,September-26-2017,September-2017,98072,1988,275,309
12919 NE 203rd Ct,https://www.redfin.com/WA/Woodinville/12919-NE-203rd-Ct-98072/home/288047,September-27-2017,September-2017,98072,1972,336,386
